112176,0.852559687849068,0.26126621721459864
168312,0.8602300925730907,0.20046526872185666
242266,0.44131680258307554,0.47844643301378664
261102,0.800153128472072,0.23786420406826791
323861,0.83080798272323,0.304921749397344
393628,0.839582750536855,0.10229222559609583
662122,0.798626084948076,0.2638343213078401
941186,0.8282542719927326,0.19974725612492178
964441,0.8360057828996817,0.2631762758286342
971239,0.882973301803781,0.2651321272615183
989224,0.7978275913703765,0.28509597364551165
1013912,0.7701016003526696,0.31232164381014027
1013999,0.7063996740305126,0.360462959708449
1034979,0.8834962373232959,0.30796060250725266
1188609,0.9239524609080433,0.09953279209852561
1249922,0.8885995965221969,0.05529065216137135
1264139,0.7805096678485673,0.31481364738741535
1279916,0.8300296133266205,0.29795267155592076
1320292,0.7218847251354709,0.3135622790111638
1321173,0.8445986694839266,0.37661935883674524
1321270,0.7885276441825743,0.34389508175636746
1324809,0.8211456184828249,0.32940508533964435
1329126,0.7163601058844103,0.362355616236701
1332346,0.8031829677748324,0.335902214941932
1370129,0.8171678518733781,0.2615696502500643
1394087,0.8657382646972145,0.05603822631446455
1399922,0.786643186033924,0.2635943234546337
1422199,0.839825753002299,0.07333182931689058
1423299,0.6756691678934283,0.39922881030713075
1619093,0.8260539087205218,0.0686714759007064
1639181,0.7849397007706372,0.3945477455724612
1641236,0.806357151567824,0.2333683889382889
1696881,0.4768450201425146,0.5374860216916383
1821126,0.9000824162349017,0.14788182655410706
1832672,0.8200591922437873,0.4837960133306043
1860322,0.7085726428588321,0.33281083560328983
1869639,0.8296465854745325,0.27528512254301535
1892981,0.7361149954446897,0.3479049821835364
1894992,0.8339435922524542,0.429257724269628
1918224,0.7148181958426967,0.26538751087819207
1919297,0.7854789654322871,0.35268306708048736
1921220,0.8005652648333196,0.24784764627574865
1922291,0.7924139079937493,0.21662081007987555
1924078,0.8271999069765551,0.27745420185567576
1926134,0.9060334009788541,0.08924225506043605
1932967,0.7479715038750308,0.32956706042147105
1968045,0.8169559864216168,0.3574872420871386
1977923,0.8737980685843941,0.09584552419321105
1989486,0.7320993025711205,0.32879828195211697
2022736,0.8588515889201921,0.24965812791244701
2092193,0.8104652086777503,0.324271486208717
2117899,0.7477448562831607,0.29438455960052834
2120391,0.8093388254331522,0.2715242015870837
2132119,0.6494569767525603,0.45774896524384817
2137271,0.8096120218030387,0.6943666833509636
2163133,0.7846024124298053,0.3603460590640112
2172883,0.8750372983772673,0.06740308599282165
2193410,0.6279443790950131,0.4677055392265309
2212491,0.7502021810965154,0.32472194408499083
2222811,0.7420127060123898,0.36399243130588516
2223932,0.812717057873269,0.23204109309061285
2237922,0.8526077490959288,0.1426389745037541
2239320,0.7698102559178356,0.4613113989319744
2281224,0.5872959305517989,0.4840994332378989
2282329,0.6681558708950893,0.4678777080320855
2304833,0.7327929521438848,0.369109309837678
2321844,0.4862844331002474,0.5040295277406753
2332306,0.7130325035597703,0.3562035233142703
2333228,0.7944266066214756,0.44348557860150173
2363218,0.752360877735331,0.3917191202539995
2382674,0.7936593935530958,0.19809984409470574
